sale_id,date,product_name,price,quantity
15150,2026/02/10 03:00,iphone 15 pro,1999 USD,1.0
15151,02-23-2026,MacBook Air,1100 USD,1.0
15152,02-10-2026,AirPods Pro,999.99 USD,4.0
15153,25/02/2026,AirPods Pro,25 USD,1.0
15154,2026/02/15 23:00,AirPods Pro,999.99,5.0
15155,2026/02/20 22:00,iphone 15 pro,1999 USD,1.0
15156,2026/02/17 17:00,Powerbank 65W,25 USD,2.0
15157,2026-02-05,  macbook air ,25 USD,1.0
15158,21/02/2026,,249,2.0
15159,12/02/2026,  iPad Air ,1999 USD,4.0
15160,2026/02/23 15:00,Powerbank 65W,249,5.0
15161,05/02/2026,  macbook air ,25$,3.0
15162,2026/02/21 13:00,iPad Air,$25.00,2.0
15163,02-03-2026,Powerbank 65W,65 USD,2.0
15164,02-19-2026,  iPad Air ,1100 USD,3.0
15165,02-09-2026,  macbook air ,999.99 USD,1.0
15166,14/02/2026,MacBook Air,249,3.0
15167,16/02/2026,MacBook Pro,25$,1.0
15168,2026-02-10,Wi-Fi Adapter,1100$,3.0
15169,2026/02/09 06:00,  macbook air ,25$,5.0
15170,2026-02-09, iPhone 15 Pro ,1999 USD,1.0
15171,28/02/2026,Powerbank 65W,"$1,999.00",4.0
15172,2026/02/17 16:00,MacBook Air,249,3.0
15173,2026/02/08 18:00,MacBook Pro,"$1,999.00",5.0
15174,2026/02/02 05:00,iPad Air,599,1.0
15175,02-22-2026,iPad Air,1100 USD,2.0
15176,15/02/2026,Wi-Fi Adapter,999.99 USD,3.0
15177,20/02/2026, iPhone 15 Pro ,25 USD,4.0
15178,2026/02/09 01:00,MacBook Pro,25 USD,3.0
15179,18/02/2026,  macbook air ,249 USD,2.0
15180,2026-02-18,Wi-Fi Adapter,999.99$,3.0
15181,02-27-2026,Wi-Fi Adapter,1999$,5.0
15182,2026/02/18 14:00,iphone 15 pro,599 USD,4.0
15183,2026/02/03 07:00,Wi-Fi Adapter,599 USD,4.0
15184,06/02/2026, iPhone 15 Pro ,1999$,2.0
15184,25/02/2026,Powerbank 65W,$249.00,4.0
15186,2026-02-01,,"$1,100.00",3.0
15187,02-01-2026,iPad Air,1999 USD,2.0
15188,02-09-2026,  macbook air ,999.99$,5.0
15189,2026/02/17 08:00,iphone 15 pro,65,1.0
15190,02-20-2026,MacBook Pro,249$,5.0
15191,02-24-2026,MacBook Air,1999$,3.0
15192,26/02/2026,iPad Air,,4.0
15193,2026/02/11 02:00,iphone 15 pro,1100,1.0
15194,2026-02-12,iPad Air,$65.00,2.0
15195,02-25-2026,  iPad Air ,999.99$,1.0
15196,01/02/2026,MacBook Air,249$,
15197,2026/02/22 16:00,  macbook air ,999.99 USD,1.0
15198,2026/02/26 23:00,  iPad Air ,599 USD,3.0
15199,18/02/2026,MacBook Air,599$,4.0
15200,02-05-2026,iPad Air,599,3.0
15201,2026-02-12,Powerbank 65W,"$1,999.00",3.0
15202,24/02/2026,Wi-Fi Adapter,$599.00,4.0
15203,02/02/2026, iPhone 15 Pro ,999.99,2.0
15204,2026-02-21,iPad Air,$25.00,5.0
15205,2026/02/13 18:00, iPhone 15 Pro ,$999.99,2.0
15206,02-12-2026,Wi-Fi Adapter,1100$,3.0
15207,2026/02/25 08:00,Wi-Fi Adapter,599 USD,4.0
15208,2026/02/15 06:00,iPad Air,1100$,1.0
15209,2026/02/16 12:00, iPhone 15 Pro ,249$,3.0
15210,02-11-2026,,$999.99,2.0
15211,28/02/2026,  macbook air ,$999.99,2.0
15212,2026/02/06 13:00,Powerbank 65W,"$1,100.00",3.0
15213,2026-02-26,,25$,4.0
15214,02-09-2026,MacBook Pro,65,5.0
15215,02-25-2026,AirPods Pro,599 USD,4.0
15216,02-14-2026,Wi-Fi Adapter,999.99,2.0
15217,02-12-2026,AirPods Pro,,4.0
15218,02-17-2026,AirPods Pro,1100,5.0
15219,2026-02-08,MacBook Pro,599$,5.0
15220,13/02/2026,iphone 15 pro,,3.0
15221,02-18-2026,Powerbank 65W,1999,5.0
15222,02-18-2026,  iPad Air ,"$1,999.00",5.0
15223,02-02-2026,iPad Air,$25.00,1.0
15224,2026/02/14 04:00,iphone 15 pro,$599.00,3.0
15225,2026-02-09, iPhone 15 Pro ,249 USD,3.0
15226,2026/01/31 03:00,iphone 15 pro,999.99$,5.0
15227,2026-02-07,AirPods Pro,1100$,2.0
15228,2026/02/10 15:00,  macbook air ,599$,5.0
15229,2026-02-04,  macbook air ,25,1.0
15230,2026-02-25,Powerbank 65W,1100$,1.0
15231,25/02/2026,MacBook Air,999.99$,5.0
15232,2026/02/16 13:00,  iPad Air ,249 USD,5.0
15233,2026-02-26,Powerbank 65W,$25.00,2.0
15234,06/02/2026,Wi-Fi Adapter,65$,5.0
15235,12/02/2026,,"$1,100.00",3.0
15236,02-14-2026, iPhone 15 Pro ,25$,3.0
15237,2026-02-28,AirPods Pro,1999$,3.0
15238,2026-02-11,Wi-Fi Adapter,599,5.0
15239,07/02/2026,,65 USD,3.0
15240,02-26-2026,  iPad Air ,,1.0
15241,21/02/2026,AirPods Pro,1100$,1.0
15242,2026/02/07 10:00,iPad Air,1999$,2.0
15243,2026-02-16,MacBook Pro,$249.00,3.0
15244,2026-02-02,  iPad Air ,999.99$,3.0
15245,10/02/2026,Powerbank 65W,1999$,3.0
15246,03/02/2026,  iPad Air ,1999,3.0
15247,2026/02/22 09:00,AirPods Pro,25$,3.0
15248,03/02/2026,Powerbank 65W,249$,3.0
15249,2026-02-06,iphone 15 pro,"$1,100.00",1.0
15250,02-27-2026,  iPad Air ,1999$,2.0
15251,10/02/2026,MacBook Air,1100 USD,3.0
15252,02-19-2026, iPhone 15 Pro ,999.99,4.0
15253,02-10-2026,AirPods Pro,999.99 USD,4.0
15254,15/02/2026,iphone 15 pro,999.99$,5.0
15255,2026-02-06,AirPods Pro,249,3.0
15255,2026-02-05,Wi-Fi Adapter,1100,1.0
15257,2026-02-20,Wi-Fi Adapter,1999$,2.0
15258,09/02/2026,iphone 15 pro,249 USD,2.0
15259,2026/02/17 10:00,Wi-Fi Adapter,25$,3.0
15260,02-11-2026, iPhone 15 Pro ,"$1,100.00",4.0
15261,2026/02/04 20:00,  iPad Air ,1999 USD,3.0
15262,06/02/2026,MacBook Air,25$,3.0
15263,19/02/2026,AirPods Pro,$999.99,1.0
15264,26/02/2026,  iPad Air ,999.99,3.0
15265,02-09-2026,iphone 15 pro,,3.0
15266,2026-02-22,Powerbank 65W,1999 USD,5.0
15267,2026-02-28,AirPods Pro,1999 USD,1.0
15268,02-10-2026,Powerbank 65W,$65.00,5.0
15269,2026/02/06 02:00,AirPods Pro,1100$,3.0
15270,2026/02/22 23:00,AirPods Pro,$25.00,3.0
15271,2026-02-21,Wi-Fi Adapter,249$,5.0
15272,02-18-2026,iPad Air,65,4.0
15273,10/02/2026,Powerbank 65W,599,3.0
15274,2026/02/17 02:00,MacBook Air,599 USD,5.0
15275,27/02/2026,MacBook Air,25,3.0
15276,13/02/2026,  macbook air ,599 USD,5.0
15277,27/02/2026, iPhone 15 Pro ,,4.0
15278,2026-02-07,AirPods Pro,999.99 USD,3.0
15279,2026-02-09,Powerbank 65W,599 USD,5.0
15280,27/02/2026,Wi-Fi Adapter,249$,5.0
15281,22/02/2026,Powerbank 65W,999.99,1.0
15282,2026-02-08,AirPods Pro,599 USD,1.0
15283,24/02/2026,iphone 15 pro,25$,1.0
15284,2026-02-17,Powerbank 65W,249$,1.0
15285,21/02/2026,MacBook Pro,"$1,999.00",4.0
15286,2026/02/19 11:00,,249$,1.0
15287,02-20-2026,Powerbank 65W,65,5.0
15288,2026/02/26 01:00,,1999$,1.0
15289,02-20-2026,iphone 15 pro,65$,1.0
15290,2026-02-09,  iPad Air ,"$1,999.00",4.0
15291,2026/02/11 10:00,iPad Air,$999.99,1.0
15292,02-18-2026,AirPods Pro,999.99,4.0
15292,2026/02/13 10:00,AirPods Pro,$25.00,3.0
15294,2026-02-23,Powerbank 65W,1999$,1.0
15295,2026-02-27,AirPods Pro,25 USD,4.0
15296,02-26-2026,iphone 15 pro,"$1,100.00",5.0
15297,23/02/2026, iPhone 15 Pro ,65$,4.0
15298,2026-02-01,  macbook air ,1999$,5.0
15299,2026/02/01 06:00,  macbook air ,1100 USD,5.0
15300,02-02-2026,,1999$,2.0
15301,18/02/2026,MacBook Air,$249.00,4.0
15302,01/02/2026,MacBook Air,$599.00,3.0
15303,2026-02-02,  macbook air ,599$,4.0
15304,02-05-2026,iphone 15 pro,25$,2.0
15305,2026/02/14 08:00,MacBook Air,1100,3.0
15306,02-19-2026, iPhone 15 Pro ,249 USD,5.0
15307,02-10-2026,  iPad Air ,599$,2.0
15308,2026-02-26,MacBook Pro,999.99 USD,3.0
15309,02-24-2026,Powerbank 65W,999.99 USD,2.0
15310,02-09-2026,Wi-Fi Adapter,"$1,100.00",1.0
15311,2026/02/14 19:00,Wi-Fi Adapter,999.99$,3.0
15312,02-07-2026,  macbook air ,$65.00,3.0
15313,02-11-2026,MacBook Pro,999.99 USD,3.0
15314,27/02/2026,MacBook Air,$25.00,2.0
15315,2026-02-17,  iPad Air ,999.99$,5.0
15316,02-06-2026,  macbook air ,599$,4.0
15317,2026/02/27 16:00,Powerbank 65W,999.99$,5.0
15318,13/02/2026,iphone 15 pro,$25.00,2.0
15319,2026/02/23 09:00,MacBook Air,65$,1.0
15320,2026/02/09 13:00,Wi-Fi Adapter,599,1.0
15321,2026/02/02 04:00,  iPad Air ,$249.00,3.0
15322,2026-02-12,,25$,1.0
15323,2026-02-06,  macbook air ,1999$,3.0
15324,02-11-2026,MacBook Air,999.99$,3.0
15325,02-06-2026, iPhone 15 Pro ,"$1,999.00",5.0
15326,2026/02/04 23:00,MacBook Pro,599,4.0
15327,02-11-2026,AirPods Pro,1100,4.0
15328,2026-02-01,MacBook Pro,25$,5.0
15328,2026/02/08 20:00,Wi-Fi Adapter,249,4.0
15330,05/02/2026,AirPods Pro,65,2.0
15331,2026/02/24 08:00,iphone 15 pro,$999.99,1.0
15332,2026/02/07 22:00,Wi-Fi Adapter,599,1.0
15333,02-07-2026, iPhone 15 Pro ,1999$,5.0
15334,2026/02/13 05:00,  macbook air ,25 USD,4.0
15335,02-16-2026,  macbook air ,,5.0
15336,10/02/2026,Powerbank 65W,25 USD,5.0
15337,2026/02/08 19:00,Wi-Fi Adapter,1100,5.0
15338,22/02/2026,iPad Air,599$,2.0
15339,2026/02/11 18:00, iPhone 15 Pro ,"$1,999.00",4.0
15340,02-08-2026,  macbook air ,1100 USD,2.0
15341,2026/02/22 08:00,iPad Air,25,3.0
15342,2026-02-20,Powerbank 65W,1999 USD,
15343,02-05-2026,MacBook Pro,25,3.0
15344,2026/02/05 23:00,Wi-Fi Adapter,65$,4.0
15345,16/02/2026, iPhone 15 Pro ,$249.00,5.0
15346,2026-02-15,  iPad Air ,599,3.0
15347,2026-02-02,  macbook air ,999.99,2.0
15348,2026-02-25,,$25.00,2.0
15349,2026/02/02 10:00,  macbook air ,599,5.0
15350,01/02/2026,Wi-Fi Adapter,1999 USD,5.0
15351,2026-02-25,  iPad Air ,599$,3.0
15352,28/02/2026,  macbook air ,599,5.0
15353,20/02/2026,iPad Air,249,4.0
15354,2026/02/04 23:00,iPad Air,65 USD,4.0
15355,2026/02/25 06:00,MacBook Air,1100 USD,1.0
15356,2026-02-27,Wi-Fi Adapter,599$,4.0
15357,2026/02/28 11:00,iPad Air,999.99 USD,1.0
15358,02-25-2026, iPhone 15 Pro ,249,2.0
15359,2026-02-28,iPad Air,$599.00,3.0
15360,02-28-2026,iphone 15 pro,249$,2.0
15361,2026/02/17 21:00,iPad Air,1100$,2.0
15362,2026/02/21 23:00, iPhone 15 Pro ,$249.00,4.0
15363,2026-02-22,MacBook Air,1100$,2.0
15364,02-02-2026,  macbook air ,65$,1.0
15365,04/02/2026,  iPad Air ,"$1,999.00",2.0
15366,2026-02-15,  macbook air ,599,5.0
15367,11/02/2026, iPhone 15 Pro ,$65.00,5.0
15368,2026-02-27,MacBook Air,1100,5.0
15369,2026-02-03,MacBook Pro,249,4.0
15370,2026-02-19,iPad Air,999.99,1.0
15371,2026-02-04,,599,4.0
15372,2026-02-17,  iPad Air ,999.99,2.0
15373,2026/02/27 19:00,  iPad Air ,$25.00,2.0
15374,2026/02/02 05:00,MacBook Air,65$,2.0
15375,2026/02/07 20:00,iphone 15 pro,1999$,3.0
15376,2026/02/16 04:00,MacBook Pro,999.99$,5.0
15377,02-18-2026,Wi-Fi Adapter,1100 USD,4.0
15378,2026-02-11,AirPods Pro,65 USD,2.0
15379,2026/02/03 01:00,  iPad Air ,249 USD,5.0
15380,2026-02-18,  iPad Air ,249$,5.0
15381,02-10-2026, iPhone 15 Pro ,1100$,2.0
15382,23/02/2026,AirPods Pro,599,4.0
15383,28/02/2026,,249$,4.0
15384,03/02/2026,Powerbank 65W,,5.0
15385,02-06-2026,AirPods Pro,599 USD,1.0
15386,15/02/2026,AirPods Pro,1999 USD,1.0
15387,02-06-2026,MacBook Air,"$1,999.00",5.0
15388,02-24-2026,  macbook air ,1100 USD,1.0
15389,02-11-2026,,$65.00,4.0
15390,10/02/2026,,65,5.0
15391,28/02/2026,iphone 15 pro,$25.00,4.0
15392,2026-01-31,MacBook Air,999.99,5.0
15393,09/02/2026,MacBook Pro,599$,2.0
15394,02-25-2026,iPad Air,999.99 USD,1.0
15395,02-24-2026, iPhone 15 Pro ,$999.99,5.0
15396,2026-02-11,AirPods Pro,25$,1.0
15397,25/02/2026,MacBook Air,1999$,2.0
15398,17/02/2026,,1999 USD,4.0
15399,2026/02/15 00:00,MacBook Pro,$599.00,3.0
15400,2026-02-17,Powerbank 65W,999.99,3.0
15401,2026/02/26 20:00,AirPods Pro,599$,2.0
15402,2026-02-21,AirPods Pro,$599.00,4.0
15403,01-31-2026,MacBook Pro,999.99 USD,3.0
15403,02-18-2026,AirPods Pro,65 USD,3.0
15405,16/02/2026,,"$1,999.00",3.0
15406,2026-02-23,iphone 15 pro,1100,4.0
15407,09/02/2026,AirPods Pro,"$1,100.00",5.0
15408,12/02/2026,Powerbank 65W,,3.0
15409,02-06-2026, iPhone 15 Pro ,$599.00,1.0
15410,2026/02/24 11:00,Wi-Fi Adapter,249,1.0
15411,2026-02-06,MacBook Pro,25 USD,1.0
15412,2026/02/28 13:00,iPad Air,$999.99,5.0
15413,20/02/2026,Powerbank 65W,999.99$,1.0
15414,12/02/2026,Powerbank 65W,$249.00,3.0
15415,15/02/2026,iphone 15 pro,,3.0
15416,2026-02-14,  iPad Air ,65 USD,2.0
15417,2026-02-25,iPad Air,249,4.0
15418,02-07-2026,Powerbank 65W,25 USD,1.0
15419,2026/02/01 02:00,Powerbank 65W,1999,1.0
15420,2026-02-04,Wi-Fi Adapter,1999$,1.0
15421,02-08-2026,  macbook air ,599 USD,4.0
15422,02-17-2026,AirPods Pro,1100,4.0
15423,2026/02/06 14:00,MacBook Pro,999.99,3.0
15424,2026-02-17, iPhone 15 Pro ,25 USD,4.0
15425,2026/02/05 17:00,MacBook Air,999.99$,4.0
15426,2026/02/21 22:00,AirPods Pro,$25.00,3.0
15427,2026-02-20,AirPods Pro,$249.00,5.0
15428,22/02/2026,iPad Air,65,2.0
15429,21/02/2026,MacBook Air,"$1,100.00",3.0
15430,23/02/2026,iphone 15 pro,599$,4.0
15431,2026/02/28 02:00,iphone 15 pro,999.99 USD,5.0
15432,2026-02-15,MacBook Air,$249.00,1.0
15433,2026/02/01 05:00, iPhone 15 Pro ,65,2.0
15434,2026/02/26 17:00,iPad Air,$599.00,3.0
15435,02/02/2026,Wi-Fi Adapter,1999 USD,4.0
15436,2026-02-17,MacBook Pro,249,1.0
15437,2026-02-27, iPhone 15 Pro ,$249.00,5.0
15438,02/02/2026,Powerbank 65W,999.99 USD,2.0
15439,22/02/2026,MacBook Air,25$,2.0
15440,2026-02-16,  macbook air ,599,1.0
15441,2026/02/15 10:00,MacBook Pro,599,5.0
15442,2026-02-20,AirPods Pro,$999.99,4.0
15443,2026-02-04,MacBook Air,,4.0
15444,02-20-2026,iphone 15 pro,$65.00,5.0
15445,2026/02/16 05:00,Powerbank 65W,599,5.0
15446,2026/02/23 06:00,  iPad Air ,$65.00,
15447,2026/02/19 02:00,MacBook Pro,$25.00,3.0
15448,05/02/2026,MacBook Pro,999.99$,2.0
15449,2026/02/27 04:00,AirPods Pro,999.99$,4.0
15450,2026-02-18,  iPad Air ,999.99,2.0
15451,25/02/2026,  macbook air ,1100,5.0
15452,2026-02-27,  iPad Air ,,3.0
15453,02-28-2026,MacBook Pro,1999$,5.0
15454,2026-02-07,,999.99 USD,1.0
15455,2026/02/13 07:00,  macbook air ,$249.00,2.0
15456,14/02/2026,Wi-Fi Adapter,"$1,999.00",1.0
15457,02-02-2026,Powerbank 65W,599 USD,2.0
15458,2026-02-19,AirPods Pro,249$,1.0
15459,2026/02/01 07:00,Powerbank 65W,249 USD,5.0
15460,05/02/2026,Powerbank 65W,599$,1.0
15461,2026/02/14 09:00,  macbook air ,999.99 USD,2.0
15462,02-06-2026,Powerbank 65W,599$,1.0
15463,02-26-2026, iPhone 15 Pro ,249,5.0
15464,2026-02-21,  iPad Air ,999.99,1.0
15465,2026/02/15 11:00,AirPods Pro,599 USD,4.0
15466,02-03-2026,iPad Air,65 USD,3.0
15467,2026/02/26 20:00,MacBook Pro,$999.99,5.0
15468,02-25-2026,MacBook Pro,1100 USD,4.0
15469,2026-02-26,Wi-Fi Adapter,1100,1.0
15470,02-16-2026,Wi-Fi Adapter,65 USD,3.0
15471,05/02/2026,iPad Air,65,3.0
15472,2026-02-03,,25,5.0
15473,2026/02/27 17:00,iphone 15 pro,65,1.0
15474,02-07-2026,Powerbank 65W,$65.00,5.0
15475,24/02/2026,Wi-Fi Adapter,$249.00,2.0
15476,08/02/2026,MacBook Air,1999,2.0
15477,02-18-2026,  macbook air ,65$,2.0
15478,2026/02/10 21:00, iPhone 15 Pro ,1999$,
15479,02-18-2026,MacBook Pro,"$1,100.00",5.0
15480,04/02/2026,  macbook air ,25 USD,2.0
15481,01/02/2026,iphone 15 pro,999.99 USD,4.0
15482,08/02/2026, iPhone 15 Pro ,25$,2.0
15483,04/02/2026,Wi-Fi Adapter,65 USD,2.0
15484,02-21-2026,  macbook air ,65,2.0
15485,2026-02-18,Powerbank 65W,249,4.0
15486,02-01-2026, iPhone 15 Pro ,25$,4.0
15487,17/02/2026,MacBook Pro,$249.00,3.0
15488,02-23-2026,  iPad Air ,$65.00,1.0
15489,02-05-2026,MacBook Air,$25.00,1.0
15490,10/02/2026,MacBook Pro,1999,1.0
15491,10/02/2026,MacBook Pro,249$,5.0
15492,01-31-2026,  macbook air ,999.99 USD,4.0
15493,2026/02/01 07:00,iphone 15 pro,$249.00,1.0
15494,2026/01/31 12:00,iPad Air,599,1.0
15495,2026-02-13,  macbook air ,599$,2.0
15496,24/02/2026,MacBook Pro,249,1.0
15497,2026-02-17, iPhone 15 Pro ,$25.00,2.0
15498,02-11-2026,MacBook Pro,249 USD,1.0
15499,2026-02-19,Powerbank 65W,249,1.0
15500,05/02/2026,  iPad Air ,1999 USD,1.0
15501,02-27-2026,iphone 15 pro,1100,3.0
15502,02-11-2026, iPhone 15 Pro ,$65.00,4.0
15503,25/02/2026,  macbook air ,599,4.0
15504,17/02/2026,AirPods Pro,65$,2.0
15505,2026-02-13,iphone 15 pro,$25.00,1.0
15506,2026/01/31 12:00,AirPods Pro,999.99 USD,5.0
15507,2026/02/26 05:00,  macbook air ,999.99 USD,1.0
